iter	Logloss
573	0.3314346502
574	0.3314004281
575	0.3312418068
576	0.3311251316
577	0.3311068991
578	0.3309421746
579	0.3308375879
580	0.3306063622
581	0.3305357669
582	0.3305105847
583	0.3303544369
584	0.3302357559
585	0.330181106
586	0.3300445318
587	0.3299523566
588	0.3298844036
589	0.3298246305
590	0.3297761162
591	0.3297399258
592	0.3296433612
593	0.3295841804
594	0.3295777215
595	0.3295632934
596	0.3294874883
597	0.3294778211
598	0.3294626554
599	0.3294614695
600	0.3292703733
601	0.3292691255
602	0.3291191916
603	0.3289279559
604	0.3288639978
605	0.3287425661
606	0.3285681079
607	0.3284201651
608	0.3283330982
609	0.3282735778
610	0.3281903277
611	0.3281897466
612	0.3281287631
613	0.3280672537
614	0.3279893006
615	0.3279146761
616	0.3276854819
617	0.327600187
618	0.3275177143
619	0.327465631
620	0.3274341446
621	0.3273801455
622	0.3272924108
623	0.3272236444
624	0.3271695395
625	0.3270460964
626	0.3268331083
627	0.3267825264
628	0.3267709327
629	0.3266885145
630	0.3266198525
631	0.3265555059
632	0.3265064602
633	0.3264489622
634	0.3263968654
635	0.3262870971
636	0.3261257528
637	0.3260083953
638	0.3258139315
639	0.3257406434
640	0.3257159233
641	0.3256155753
642	0.3255681093
643	0.3255369161
644	0.3254286569
645	0.3253421201
646	0.3252377053
647	0.3251929272
648	0.3250050703
649	0.324921101
650	0.3247643359
651	0.3245539408
652	0.3244538817
653	0.3244509521
654	0.3243952606
655	0.3242812587
656	0.3240839995
657	0.3240148254
658	0.3239663993
659	0.3238911113
660	0.3238906293
661	0.323888763
662	0.3237525831
663	0.3236163408
664	0.3235674534
665	0.3235666905
666	0.3235332654
667	0.3234802942
668	0.3234734334
669	0.3233543864
670	0.3232534264
671	0.3231129146
672	0.3231079248
673	0.3230104579
674	0.3228685573
675	0.3228430625
676	0.3228170989
677	0.3226035943
678	0.322602952
679	0.3225380749
680	0.3225101501
681	0.3223143647
682	0.3222584921
683	0.3222025659
684	0.3219888752
685	0.3218849834
686	0.3218610886
687	0.3218002849
688	0.3217994224
689	0.3217569547
690	0.3217034762
691	0.3216595562
692	0.3215762898
693	0.3215263224
694	0.3213782824
695	0.3213266373
696	0.3212213764
697	0.3211194252
698	0.3210043444
699	0.3209553195
700	0.3209035314
701	0.3209014251
702	0.3208543316
703	0.3208385999
704	0.3207613276
705	0.3207114968
706	0.3205171679
707	0.3204672979
708	0.3203706938
709	0.3202579516
710	0.3202563053
711	0.3202113209
712	0.3201153378
713	0.3200621036
714	0.3200194876
715	0.3199785836
716	0.3199333087
717	0.3199049392
718	0.3197221448
719	0.3196459927
720	0.3196169452
721	0.3194623256
722	0.3192613104
723	0.3191559916
724	0.3190418917
725	0.3188665059
726	0.3188605479
727	0.3188407667
728	0.3186619584
729	0.3186088698
730	0.3185381369
731	0.3184308912
732	0.3183982317
733	0.3183427052
734	0.3181504272
735	0.3181497651
736	0.318095181
737	0.3180945387
738	0.3180657765
739	0.3180389007
740	0.3179720601
741	0.3179700938
742	0.3178210597
743	0.3177890048
744	0.3177633713
745	0.3176934815
746	0.3176523725
747	0.3175262519
748	0.317465886
749	0.3174496988
750	0.3173901405
751	0.3173716048
752	0.3172286235
753	0.3171045046
754	0.3170910863
755	0.3169501439
756	0.3168819002
757	0.3167199105
758	0.3166543921
759	0.3165445497
760	0.316502096
761	0.3164985052
762	0.3163404341
763	0.3163386296
764	0.3163376264
765	0.3162206436
766	0.3162043372
767	0.3161555519
768	0.3161131415
769	0.3160095827
770	0.3159474176
771	0.3159303478
772	0.3159302072
773	0.3158839055
774	0.3158156802
775	0.315666149
776	0.3155397825
777	0.315536833
778	0.3153614068
779	0.3153585182
780	0.3152933795
781	0.3151952809
782	0.3151943566
783	0.3150466094
784	0.3148909771
785	0.3148150992
786	0.3147987908
787	0.3147499037
788	0.3146522092
789	0.3146258678
790	0.3146175632
791	0.3146162789
792	0.3145092348
793	0.3144930932
794	0.3144542103
795	0.3144455239
796	0.3144407489
797	0.3143405864
798	0.3142544414
799	0.3142404014
800	0.3142251568
801	0.3142244741
802	0.3142034896
803	0.3140656434
804	0.3139510008
805	0.3139327484
806	0.3137869283
807	0.3137772986
808	0.3137566184
809	0.3137363534
810	0.3137224941
811	0.3137219722
812	0.3136082065
813	0.3135610653
814	0.3135164729
815	0.3133832238
816	0.3133825012
817	0.3133006621
818	0.3132792588
819	0.3131340184
820	0.3131265565
821	0.3130568867
822	0.3129668227
823	0.3129226635
824	0.3128884012
825	0.312807739
826	0.3126654392
827	0.3125948013
828	0.3124873263
829	0.3124322763
830	0.3123685544
831	0.3122265322
832	0.3122120879
833	0.3121682397
834	0.3120972765
835	0.312071017
836	0.3120318982
837	0.3118909696
838	0.3118599771
839	0.3118028032
840	0.3116957308
841	0.3116559445
842	0.3116543199
843	0.311645636
844	0.3115053301
845	0.3114149261
846	0.3114070222
847	0.3114034111
848	0.3112639056
849	0.3112619997
850	0.3111925477
851	0.310987798
852	0.3109869149
853	0.310964209
854	0.3109141032
855	0.3107904734
856	0.3107479912
857	0.3107335466
858	0.3105794718
859	0.3105607766
860	0.3105388697
861	0.3104773722
862	0.3104662182
863	0.3103273264
864	0.3103112187
865	0.310310757
866	0.3102804801
867	0.3102800984
868	0.3101928895
869	0.3101891976
870	0.3100890932
871	0.3099434524
872	0.3098139259
873	0.3097685104
874	0.3096338203
875	0.3095253105
876	0.3094282007
877	0.3093276385
878	0.3092410981
879	0.3092232054
880	0.3092139173
881	0.3092065168
882	0.3091684356
883	0.3091430024
884	0.3091397921
885	0.3091303637
886	0.3090431878
887	0.3089629881
888	0.3089118186
889	0.3087663951
890	0.3087084447
891	0.3086793954
892	0.3086038287
893	0.308582003
894	0.3085802367
895	0.3085382519
896	0.3084625615
897	0.3084618397
898	0.3084242052
899	0.3084221186
