iter	Logloss
373	0.3220055308
374	0.3217184921
375	0.3214909436
376	0.3214089039
377	0.3210696516
378	0.3209893664
379	0.3209072211
380	0.3206796516
381	0.3203536786
382	0.320282913
383	0.3200500472
384	0.3198970071
385	0.3196926262
386	0.3194653401
387	0.3194192995
388	0.319083239
389	0.3189049015
390	0.3186105669
391	0.3185230563
392	0.3182699146
393	0.3182392926
394	0.3181605587
395	0.3179913434
396	0.3179499852
397	0.3178879113
398	0.3177550438
399	0.3174679839
400	0.3170902012
401	0.3168658928
402	0.3164383464
403	0.3161572229
404	0.3158803614
405	0.3154673786
406	0.3151555663
407	0.3147933665
408	0.3145701052
409	0.3144693483
410	0.3141030713
411	0.3138562915
412	0.3137528125
413	0.3135538086
414	0.313160077
415	0.3129857
416	0.3127452065
417	0.3126098412
418	0.3125720313
419	0.312296541
420	0.3121549306
421	0.3117759666
422	0.3113642742
423	0.3110065521
424	0.3106486273
425	0.3106164785
426	0.3105427526
427	0.3103063006
428	0.3101016601
429	0.3100267747
430	0.3097523131
431	0.309666216
432	0.309283801
433	0.3089157472
434	0.3088768137
435	0.3087600905
436	0.3084554766
437	0.3080905515
438	0.3079817956
439	0.3076422731
440	0.3073918804
441	0.3071454432
442	0.3069657392
443	0.3067593211
444	0.306430125
445	0.3061025733
446	0.3059250794
447	0.3058696791
448	0.3055104459
449	0.3054759023
450	0.305352321
451	0.305135555
452	0.3047966101
453	0.3047630855
454	0.304738016
455	0.3044678484
456	0.3041995152
457	0.3039141935
458	0.3036727206
459	0.3034961069
460	0.3031800385
461	0.3029827121
462	0.3027327576
463	0.3024070833
464	0.3022359203
465	0.3022014152
466	0.3018887202
467	0.3015919354
468	0.3015590236
469	0.3014038279
470	0.3013443651
471	0.3010424821
472	0.3008259466
473	0.3005754703
474	0.3003543804
475	0.3001290326
476	0.3000191456
477	0.2997554574
478	0.2994962236
479	0.2991605725
480	0.2989548193
481	0.2986056408
482	0.2983045197
483	0.2980716029
484	0.297960095
485	0.2977108789
486	0.2976717864
487	0.2975264975
488	0.2973009854
489	0.2970705326
490	0.2968595233
491	0.2968145541
492	0.2966523551
493	0.2963816015
494	0.2962759806
495	0.2962114855
496	0.2960279108
497	0.2958957353
498	0.2958521993
499	0.2955710129
500	0.2953144755
501	0.2950458741
502	0.2949138999
503	0.2947780821
504	0.2947454252
505	0.2945811334
506	0.2943008466
507	0.2940482107
508	0.2937743411
509	0.2934799848
510	0.2934783875
511	0.2934752855
512	0.2931869726
513	0.2931646401
514	0.2931348527
515	0.2929232003
516	0.2929212591
517	0.2927848937
518	0.2925385209
519	0.2923145339
520	0.2922707789
521	0.2922177317
522	0.2920921387
523	0.2920284992
524	0.2918146038
525	0.2918133703
526	0.2915489605
527	0.2915079985
528	0.2912671696
529	0.2912267324
530	0.2911226832
531	0.2909829216
532	0.2908122068
533	0.2907105534
534	0.290706761
535	0.2906782422
536	0.2906394208
537	0.2904335893
538	0.2904320282
539	0.2902742743
540	0.2901983033
541	0.2901918794
542	0.2899484243
543	0.2897592913
544	0.2896607656
545	0.2896590058
546	0.2893647514
547	0.2891895621
548	0.2891241928
549	0.2891205836
550	0.2889045498
551	0.2888053211
552	0.2888036701
553	0.2888016012
554	0.2885337247
555	0.2883054816
556	0.2880469991
557	0.2877691421
558	0.2874956743
559	0.2874928435
560	0.2871182502
561	0.2870928336
562	0.2868612572
563	0.2868569226
564	0.286854147
565	0.2868526594
566	0.2868513351
567	0.2865109862
568	0.286309145
569	0.2859783565
570	0.285797507
571	0.2857462247
572	0.2855045233
573	0.2852326623
574	0.2852052695
575	0.2851785128
576	0.2850178778
577	0.2848662817
578	0.2846887054
579	0.2843956001
580	0.2843932055
581	0.284155442
582	0.2839536131
583	0.2838210445
584	0.2835847544
585	0.2834237535
586	0.2832050731
587	0.2831941704
588	0.2830044572
589	0.2830011556
590	0.2827157623
591	0.2825584303
592	0.2825566888
593	0.2824782484
594	0.2822820117
595	0.282175436
596	0.2819237899
597	0.2819220472
598	0.2819184915
599	0.2819167499
600	0.2819097829
601	0.281907225
602	0.2819014186
603	0.2818725191
604	0.2818032603
605	0.2816100072
606	0.2814863106
607	0.2814848221
608	0.2813628444
609	0.2812047578
610	0.281170272
611	0.2811680768
612	0.2811374742
613	0.2810472006
614	0.2808386164
615	0.2808374735
616	0.2806087301
617	0.2804909445
618	0.2803519477
619	0.2800700237
620	0.2798726107
621	0.2798696176
622	0.2796512869
623	0.2794728066
624	0.2794439025
625	0.279442033
626	0.2794138399
627	0.2792759488
628	0.2792733547
629	0.2792709418
630	0.2790502177
631	0.2788523844
632	0.2788497902
633	0.2788122021
634	0.2786290662
635	0.2783876077
636	0.278384687
637	0.2781642347
638	0.27814058
639	0.2780988613
640	0.2780953429
641	0.2779235313
642	0.2779214805
643	0.2777343303
644	0.2775138081
645	0.2775120665
646	0.2772845779
647	0.2769864437
648	0.2769851928
649	0.2769214147
650	0.2767015572
651	0.2765657011
652	0.2763936419
653	0.2761331806
654	0.2761318018
655	0.27612977
656	0.2760580802
657	0.2758557671
658	0.2758528274
659	0.2755775301
660	0.2753264788
661	0.2750670104
662	0.2750641251
663	0.2748898447
664	0.2748864705
665	0.2747232494
666	0.2746595415
667	0.2746465867
668	0.2746445187
669	0.2744839068
670	0.274273303
671	0.2740227824
672	0.2739365192
673	0.2739314217
674	0.27387328
675	0.2736621347
676	0.2734284616
677	0.2731869267
678	0.2729583986
679	0.2729343255
680	0.2727722004
681	0.2724665351
682	0.2724427491
683	0.2721718483
684	0.2721110386
685	0.2721078458
686	0.2719296683
687	0.2716167862
688	0.2716125602
689	0.2716107643
690	0.2716093856
691	0.2715705085
692	0.2713288699
693	0.2711854977
694	0.2711842458
695	0.2709056699
696	0.2707128825
697	0.2707093087
698	0.2707077487
699	0.2704682507
700	0.2701642086
701	0.2701025497
702	0.2699669141
703	0.2697072421
704	0.2695741805
705	0.2694139364
706	0.2693151033
707	0.2690688383
708	0.2689143243
709	0.2688503785
710	0.2686851776
711	0.2685028218
712	0.268366785
713	0.2682502187
714	0.2682293385
715	0.268063985
716	0.2680625146
717	0.2679780345
718	0.2678284801
719	0.2678005698
720	0.2676667539
721	0.2674715891
722	0.2674015617
723	0.2673998201
724	0.2673315169
725	0.2670363176
726	0.267019281
727	0.2667486236
728	0.2664420888
729	0.2662806508
730	0.2662714704
731	0.2661146926
732	0.2660356129
733	0.2660326379
734	0.2657918728
735	0.2655348671
736	0.2653492793
737	0.2652475834
738	0.2650934861
739	0.2648734843
740	0.2646709898
741	0.2645351129
742	0.2643988498
743	0.2643956388
744	0.2641394034
745	0.2640790698
746	0.2638195846
747	0.2635586609
748	0.2635540903
749	0.2634084847
750	0.2631309177
751	0.2630684063
752	0.2629386922
753	0.2629375674
754	0.2629048721
755	0.2627261261
756	0.2625242703
757	0.2622822389
758	0.2621288967
759	0.2618749941
760	0.2618618045
761	0.2617415616
762	0.2615721061
763	0.2613496906
764	0.2611824893
765	0.2611137001
766	0.2609646192
767	0.2608097988
768	0.2606482747
769	0.2605799388
770	0.2604319688
771	0.2601935552
772	0.2601624061
773	0.2599837904
774	0.2597845451
775	0.2597389539
776	0.2596924555
777	0.2594273297
778	0.2592018357
779	0.2590729035
780	0.2589276179
781	0.2588962341
782	0.2588215989
783	0.2585927691
784	0.2585333596
785	0.2583984619
786	0.2581851589
787	0.2581239139
788	0.2578901857
789	0.2578556997
790	0.2575779005
791	0.2574257528
792	0.2572841736
793	0.2572648341
794	0.2572399449
795	0.2570189653
796	0.2568080116
797	0.2567720391
798	0.2566424775
799	0.2564990733
800	0.2564768314
801	0.2564449747
802	0.2563012356
803	0.2561109612
804	0.2558812079
805	0.2557449644
806	0.2557364373
807	0.2557337886
808	0.2557009726
809	0.2556406721
810	0.2556039175
811	0.2555666017
812	0.2554241161
813	0.2552927256
814	0.2552194726
815	0.2550259041
816	0.2548812121
817	0.254755872
818	0.2545634429
819	0.2543854824
820	0.2543569841
821	0.2540924508
822	0.2538397039
823	0.2536699785
824	0.2534615793
825	0.2533391299
826	0.2531394546
827	0.2529867731
828	0.2527496893
829	0.2526158051
830	0.2523916377
831	0.2522755369
832	0.2521101146
833	0.2520562349
834	0.2518708447
835	0.2517920713
836	0.2517468248
837	0.2516212493
838	0.2515564127
839	0.2513805816
840	0.2512630604
841	0.2512135984
842	0.25121202
843	0.2509652649
844	0.2507235996
845	0.2505378289
846	0.2503834057
847	0.250270203
848	0.2502342282
849	0.2499841725
850	0.2497412996
851	0.2495232302
852	0.2494076935
853	0.2492180828
854	0.2491894555
855	0.2491876775
856	0.2491393682
857	0.2490855986
858	0.2488478831
859	0.2486304919
860	0.2484596927
861	0.2483228289
862	0.2481293923
863	0.2480817978
864	0.2478824268
865	0.2477352689
866	0.2476027027
867	0.2474689077
868	0.2472991924
869	0.2470846212
870	0.246904244
871	0.2466555004
872	0.2464879434
873	0.246359822
874	0.2462402574
875	0.2460200595
876	0.2459100559
877	0.2457606902
878	0.2454885141
879	0.2454630071
880	0.2452822197
881	0.2452328093
882	0.2451670729
883	0.24511225
884	0.2450018466
885	0.2447911935
886	0.2446366178
887	0.2446191107
888	0.2444576532
889	0.2443180777
890	0.2441027257
891	0.2438602268
892	0.2436699781
893	0.243413112
894	0.2433726429
895	0.2431987474
896	0.2430307534
897	0.2428113015
898	0.2426744409
899	0.2424691897
900	0.2423024276
901	0.242093459
902	0.2420007138
903	0.2418799394
904	0.2418618186
905	0.2417711898
906	0.2415565962
907	0.2415172122
908	0.2414736752
909	0.2413062364
910	0.2412559306
911	0.2412046292
912	0.241157387
913	0.2411253128
914	0.2408670586
915	0.2408399198
916	0.2408103863
917	0.2406033237
918	0.2404714676
919	0.2403153811
920	0.2400867997
921	0.2398181477
922	0.2397654905
923	0.2395709802
924	0.239369016
925	0.2393188533
926	0.2392147283
927	0.2390675467
928	0.2389549629
929	0.2387154417
930	0.238586448
931	0.2385218983
932	0.2384013838
933	0.2383462523
934	0.2381286736
935	0.2380669368
936	0.238042629
937	0.2378595409
938	0.2376561623
939	0.2375370154
940	0.2374942776
941	0.2372855329
942	0.237117472
943	0.2370893205
944	0.2368811302
945	0.2367520017
946	0.2365525732
947	0.2365149851
948	0.2364255438
949	0.2362829145
950	0.2361745011
951	0.2360042643
952	0.2358865816
953	0.2357727785
954	0.2357369332
955	0.2356788788
956	0.2356327635
957	0.2354612461
958	0.2352495393
959	0.2350380767
960	0.2348571048
961	0.2346709223
962	0.2344943172
963	0.2344416007
964	0.2342046035
965	0.2341287301
966	0.2339798316
967	0.2339443833
968	0.2337751827
969	0.2337435983
970	0.2335740606
971	0.2333585166
972	0.2331847768
973	0.2330393921
974	0.2328681215
975	0.2327717628
976	0.2325904976
977	0.2323841393
978	0.2322174519
979	0.2321879001
980	0.232165824
981	0.2319570023
982	0.2319115784
983	0.2317151462
984	0.2315535948
985	0.2312692989
986	0.2310451448
987	0.2310249166
988	0.2308237402
989	0.2307568514
990	0.2305814142
991	0.2304056995
992	0.2302842386
993	0.2302442004
994	0.2302083721
995	0.2300227314
996	0.2299784867
997	0.229809252
998	0.2296930401
999	0.2295851753
1000	0.2294118415
1001	0.229380095
1002	0.2293061773
1003	0.2291105989
1004	0.2290531624
1005	0.228941377
1006	0.228792202
1007	0.228578248
1008	0.228513884
1009	0.228488414
1010	0.2284248482
1011	0.2284036243
1012	0.2282195095
1013	0.2280529812
1014	0.2278238718
1015	0.227663692
1016	0.2275082692
1017	0.2274614472
1018	0.2273357094
1019	0.227178788
1020	0.2270493456
1021	0.2269323717
1022	0.2267136753
1023	0.2266001088
1024	0.2264178732
1025	0.2262132189
1026	0.226195604
1027	0.2261617894
1028	0.2260486573
1029	0.2259253532
1030	0.2257352335
1031	0.2257046478
1032	0.2255760888
1033	0.2253788151
1034	0.225213389
1035	0.2251635752
1036	0.2250525337
1037	0.2248490637
1038	0.2247396876
1039	0.2247173393
1040	0.2246621885
1041	0.224463663
1042	0.2244097268
1043	0.2241865786
1044	0.2240021788
1045	0.2239579682
1046	0.2237695986
1047	0.2236608949
1048	0.2236377825
1049	0.223376528
1050	0.2232284442
1051	0.2231058937
1052	0.2229549098
1053	0.2227601379
1054	0.2225913306
1055	0.2224516579
1056	0.2222475321
1057	0.2222256881
1058	0.2221036699
1059	0.2218574775
1060	0.22169913
1061	0.2215007558
1062	0.2214720206
1063	0.2213416458
1064	0.2212331235
1065	0.2210280477
1066	0.2210014544
1067	0.2208927157
1068	0.2206565806
1069	0.2206026657
1070	0.220476221
1071	0.2204308686
1072	0.2202963098
1073	0.220259301
1074	0.2202119987
1075	0.2200700371
1076	0.2199096924
1077	0.2198878871
1078	0.2198657733
1079	0.2196903977
1080	0.2196635854
1081	0.2194681329
1082	0.2193336721
1083	0.219109428
1084	0.2189824959
1085	0.2187808116
1086	0.2186126582
1087	0.218593193
1088	0.2184625015
1089	0.2183200168
1090	0.2181489793
1091	0.2181308394
1092	0.2181048615
1093	0.2180048709
1094	0.2179812898
1095	0.2178522242
1096	0.2177073159
1097	0.2175836649
1098	0.2174836954
1099	0.2173682655
1100	0.2171631399
1101	0.2170428806
1102	0.2169676319
1103	0.2168974918
1104	0.2168643858
1105	0.2168484387
1106	0.2167503033
1107	0.2167166721
1108	0.2165574264
1109	0.2164352137
1110	0.2163173929
1111	0.2161368169
1112	0.2160149972
1113	0.215976628
1114	0.2158736557
1115	0.2158124098
1116	0.2157903142
1117	0.2157005549
1118	0.2154650514
1119	0.2153641565
1120	0.2152129129
1121	0.2151075394
1122	0.2151054704
1123	0.2149411071
1124	0.2149023591
1125	0.2148398735
1126	0.2146714387
1127	0.2146037692
1128	0.2145699205
1129	0.214541421
1130	0.214400245
1131	0.2143616264
1132	0.2141825822
1133	0.2140207791
1134	0.2138575096
1135	0.2138233664
1136	0.213619512
1137	0.2135193432
1138	0.2133662555
1139	0.2132951804
1140	0.2132040624
1141	0.2130600268
1142	0.2129327108
1143	0.2128174897
1144	0.2127325121
1145	0.2126417876
1146	0.2124709577
1147	0.2124206401
1148	0.2123095222
1149	0.2122800408
1150	0.2121786693
1151	0.2120473644
1152	0.2119107064
1153	0.2117310212
1154	0.2115129518
1155	0.2113678529
1156	0.2113311026
1157	0.2113049071
1158	0.211221858
1159	0.2111938121
1160	0.2110827724
1161	0.2110449667
1162	0.210901381
1163	0.2107417742
1164	0.2106208106
1165	0.2105835833
1166	0.2105004243
1167	0.2103699756
1168	0.2103023384
1169	0.2102657653
1170	0.2101049917
1171	0.209968494
1172	0.2098723437
1173	0.209825663
1174	0.2097706415
1175	0.2096358434
1176	0.2095151567
1177	0.2094188351
1178	0.2093805172
1179	0.2092066161
1180	0.2090521907
1181	0.2089495515
1182	0.2088360405
1183	0.2088072873
1184	0.2086734731
1185	0.2085245392
1186	0.2084810375
1187	0.2083067134
1188	0.2081981026
1189	0.2080483824
1190	0.2079444496
1191	0.2077992474
1192	0.2076932362
1193	0.2075840269
1194	0.2074491238
1195	0.2071920983
1196	0.2070926147
1197	0.2069492649
1198	0.2068287695
1199	0.2066265541
