iter	Passed	Remaining
163	1171	3115
164	1199	3161
165	1242	3248
166	1258	3263
167	1269	3263
168	1276	3255
169	1283	3247
170	1290	3238
171	1297	3229
172	1305	3221
173	1312	3213
174	1321	3210
175	1328	3199
176	1334	3189
177	1340	3179
178	1347	3169
179	1353	3158
180	1360	3148
181	1369	3144
182	1379	3143
183	1387	3138
184	1395	3130
185	1403	3124
186	1411	3117
187	1419	3110
188	1427	3105
189	1436	3099
190	1443	3090
191	1450	3081
192	1457	3074
193	1465	3066
194	1471	3056
195	1478	3047
196	1484	3037
197	1491	3028
198	1498	3018
199	1504	3009
200	1512	3001
201	1521	2998
202	1530	2994
203	1539	2987
204	1545	2978
205	1552	2969
206	1559	2960
207	1566	2952
208	1573	2943
209	1580	2934
210	1586	2924
211	1592	2914
212	1598	2904
213	1604	2894
214	1611	2886
215	1620	2881
216	1629	2876
217	1636	2867
218	1643	2858
219	1649	2849
220	1656	2840
221	1662	2831
222	1670	2823
223	1676	2814
224	1683	2806
225	1690	2798
226	1697	2789
227	1704	2780
228	1710	2771
229	1717	2762
230	1724	2754
231	1731	2746
232	1738	2737
233	1744	2728
234	1751	2719
235	1757	2710
236	1763	2701
237	1769	2691
238	1775	2681
239	1780	2671
240	1787	2662
241	1793	2652
242	1798	2642
243	1805	2634
244	1811	2625
245	1818	2616
246	1824	2607
247	1830	2597
248	1836	2589
249	1842	2579
250	1848	2570
251	1855	2562
252	1861	2552
253	1867	2543
254	1872	2533
255	1878	2523
256	1883	2514
257	1889	2504
258	1895	2495
259	1900	2485
260	1906	2475
261	1911	2466
262	1916	2456
263	1921	2446
264	1926	2435
265	1932	2426
266	1937	2416
267	1942	2406
268	1947	2396
269	1952	2386
270	1957	2376
271	1962	2366
272	1968	2357
273	1973	2347
274	1978	2338
275	1983	2328
276	1988	2319
277	1994	2310
278	1999	2300
279	2004	2291
280	2010	2282
281	2016	2273
282	2022	2265
283	2028	2257
284	2035	2249
285	2040	2240
286	2046	2232
287	2052	2223
288	2057	2214
289	2063	2205
290	2070	2198
291	2075	2189
292	2081	2181
293	2087	2172
294	2092	2163
295	2098	2154
296	2103	2146
297	2108	2137
298	2113	2127
299	2118	2118
300	2123	2109
301	2128	2100
302	2133	2090
303	2137	2081
304	2142	2072
305	2147	2063
306	2152	2054
307	2156	2044
308	2161	2035
309	2166	2026
310	2170	2017
311	2175	2008
312	2180	1999
313	2185	1990
314	2190	1981
315	2194	1972
316	2199	1963
317	2204	1954
318	2209	1945
319	2213	1937
320	2218	1928
321	2222	1918
322	2227	1910
323	2232	1901
324	2236	1892
325	2241	1883
326	2245	1875
327	2250	1866
328	2254	1857
329	2259	1848
330	2263	1839
331	2268	1831
332	2272	1822
333	2277	1813
334	2282	1805
335	2287	1796
336	2292	1788
337	2297	1780
338	2302	1772
339	2306	1763
340	2311	1755
341	2316	1747
342	2321	1739
343	2325	1730
344	2331	1723
345	2336	1715
346	2341	1706
347	2346	1698
348	2350	1690
349	2355	1682
350	2360	1674
351	2365	1666
352	2370	1658
353	2374	1650
354	2379	1642
355	2384	1634
356	2389	1626
357	2394	1618
358	2399	1610
359	2404	1602
360	2408	1594
361	2413	1586
362	2417	1578
363	2422	1570
364	2427	1562
365	2432	1555
366	2437	1547
367	2441	1539
368	2446	1531
369	2451	1523
370	2456	1516
371	2461	1508
372	2465	1500
373	2470	1492
374	2475	1485
375	2479	1477
376	2484	1469
377	2490	1462
378	2494	1454
379	2499	1447
380	2504	1439
381	2509	1431
382	2513	1424
383	2518	1416
384	2524	1409
385	2528	1402
386	2533	1394
387	2539	1387
388	2544	1379
389	2548	1372
390	2553	1365
391	2558	1357
392	2563	1350
393	2569	1343
394	2573	1335
395	2578	1328
396	2583	1320
397	2588	1313
398	2593	1306
399	2598	1299
400	2602	1291
401	2607	1284
402	2612	1276
403	2616	1269
404	2621	1262
405	2626	1255
406	2631	1247
407	2636	1240
408	2641	1233
409	2645	1225
410	2650	1218
411	2655	1211
412	2659	1204
413	2664	1197
414	2669	1190
415	2674	1182
416	2679	1175
417	2684	1168
